"","PID","upid","regions"
"2223","0501007020",1,"South End"
"2224","0501007028",1,"South End"
"2225","0501007044",1,"South End"
"2226","0501007054",1,"South End"
"2227","0501010002",1,"South End"
"2228","0501032002",1,"South End"
"2229","0501032020",1,"South End"
"2230","0501032022",1,"South End"
"2231","0501032038",1,"South End"
"2232","0501037002",1,"South End"
"2233","0501039002",1,"South End"
"2234","0501052002",1,"South End"
"2235","0501053002",1,"South End"
"2236","0501056002",1,"South End"
"2237","0501057002",1,"South End"
"2238","0501061002",1,"South End"
"2239","0501065002",1,"Back Bay-Beacon Hill"
"2240","0501104002",1,"Central"
"2241","0501105002",1,"Central"
"2242","0501111012",1,"Central"
"2243","0501114002",1,"Central"
"2244","0501114020",1,"Central"
"2245","0501121002",1,"Central"
"2246","0501122002",1,"Central"
"2247","0501122012",1,"Central"
"2248","0501122020",1,"Central"
"2249","0501125004",1,"Central"
"2250","0501158004",1,"Back Bay-Beacon Hill"
"2251","0501158006",1,"Back Bay-Beacon Hill"
"2252","0501170004",1,"Central"
"2253","0501182004",1,"Central"
"2254","0501185004",1,"Central"
"2255","0501205004",1,"Back Bay-Beacon Hill"
"2256","0501207022",1,"Back Bay-Beacon Hill"
"2257","0501208002",1,"Back Bay-Beacon Hill"
"2258","0501210002",1,"Back Bay-Beacon Hill"
"2259","0501211002",1,"Back Bay-Beacon Hill"
"2260","0501212002",1,"Back Bay-Beacon Hill"
"2261","0501213002",1,"Back Bay-Beacon Hill"
"2262","0501214002",1,"Back Bay-Beacon Hill"
"2263","0501215002",1,"Back Bay-Beacon Hill"
"2264","0501220018",1,"Back Bay-Beacon Hill"
"2265","0501226050",1,"Back Bay-Beacon Hill"
"2266","0501258006",1,"Back Bay-Beacon Hill"
"2267","0501258016",1,"Back Bay-Beacon Hill"
"2268","0501260001",1,"Back Bay-Beacon Hill"
"2269","0501262002",1,"Back Bay-Beacon Hill"
"2270","0501264002",1,"Back Bay-Beacon Hill"
"2271","0501265002",1,"Back Bay-Beacon Hill"
"2272","0501266012",1,"Back Bay-Beacon Hill"
"2273","0501266028",1,"Back Bay-Beacon Hill"
"2274","0501266036",1,"Back Bay-Beacon Hill"
"2275","0501269002",1,"Back Bay-Beacon Hill"
"2276","0501270002",1,"Back Bay-Beacon Hill"
"2277","0501271002",1,"Back Bay-Beacon Hill"
"2278","0501272002",1,"Back Bay-Beacon Hill"
"2279","0501273002",1,"Back Bay-Beacon Hill"
"2280","0501274002",1,"Back Bay-Beacon Hill"
"2281","0501276002",1,"Back Bay-Beacon Hill"
"2282","0501277002",1,"Back Bay-Beacon Hill"
"2283","0501278002",1,"Back Bay-Beacon Hill"
"2284","0501345002",1,"Back Bay-Beacon Hill"
"2285","0501347002",1,"Back Bay-Beacon Hill"
"2286","0501348002",1,"Back Bay-Beacon Hill"
"2287","0501351002",1,"Back Bay-Beacon Hill"
"2288","0501354002",1,"Back Bay-Beacon Hill"
"2289","0501355002",1,"Back Bay-Beacon Hill"
"2290","0501356002",1,"Back Bay-Beacon Hill"
"2291","0501357002",1,"Back Bay-Beacon Hill"
"2292","0501364014",1,"Back Bay-Beacon Hill"
"2293","0501377001",1,"Back Bay-Beacon Hill"
"2294","0501380002",1,"Back Bay-Beacon Hill"
"2295","0501380022",1,"Back Bay-Beacon Hill"
"2296","0501380044",1,"Back Bay-Beacon Hill"
"2297","0501380070",1,"Back Bay-Beacon Hill"
"2298","0501382002",1,"Back Bay-Beacon Hill"
"2299","0501382102",1,"Back Bay-Beacon Hill"
"2300","0501382302",1,"Back Bay-Beacon Hill"
"2301","0501383056",1,"Back Bay-Beacon Hill"
"2302","0501395004",1,"Back Bay-Beacon Hill"
"2303","0501409004",1,"Back Bay-Beacon Hill"
"2304","0501421002",1,"Back Bay-Beacon Hill"
"2305","0501422001",1,"Back Bay-Beacon Hill"
"2306","0501424004",1,"Back Bay-Beacon Hill"
"2307","0501428030",1,"Back Bay-Beacon Hill"
"2308","0501429008",1,"Back Bay-Beacon Hill"
"2309","0501432006",1,"Back Bay-Beacon Hill"
"2310","0501467002",1,"Back Bay-Beacon Hill"
"2311","0501484002",1,"Back Bay-Beacon Hill"
"2312","0501485002",1,"Back Bay-Beacon Hill"
"2313","0501490002",1,"Back Bay-Beacon Hill"
"2314","0501491002",1,"Back Bay-Beacon Hill"
"2315","0501494002",1,"Back Bay-Beacon Hill"
"2316","0501532002",1,"Back Bay-Beacon Hill"
"2317","0501585002",1,"Back Bay-Beacon Hill"
"2318","0501591002",1,"Back Bay-Beacon Hill"
"2319","0501605001",1,"Back Bay-Beacon Hill"
"2320","0501606002",1,"Back Bay-Beacon Hill"
"2321","0501607002",1,"Back Bay-Beacon Hill"
"2322","0501609008",1,"Back Bay-Beacon Hill"
"2323","0501610002",1,"Back Bay-Beacon Hill"
"2324","0501611002",1,"Back Bay-Beacon Hill"
"2325","0501614002",1,"Back Bay-Beacon Hill"
"2326","0501626002",1,"Back Bay-Beacon Hill"
"2327","0501627002",1,"Back Bay-Beacon Hill"
"2328","0501630002",1,"Back Bay-Beacon Hill"
"2329","0501631001",1,"Back Bay-Beacon Hill"
"2330","0501632002",1,"Back Bay-Beacon Hill"
"2331","0501632010",1,"Back Bay-Beacon Hill"
"2332","0501638002",1,"Back Bay-Beacon Hill"
"2333","0501642002",1,"Back Bay-Beacon Hill"
"2334","0501645002",1,"Back Bay-Beacon Hill"
"2335","0501656004",1,"Back Bay-Beacon Hill"
"2336","0501710004",1,"Back Bay-Beacon Hill"
"2337","0501713003",1,"Back Bay-Beacon Hill"
"2338","0501714002",1,"Back Bay-Beacon Hill"
"2339","0501735002",1,"Back Bay-Beacon Hill"
"2340","0501736002",1,"Back Bay-Beacon Hill"
"2341","0501756002",1,"Back Bay-Beacon Hill"
"2342","0501765006",1,"Back Bay-Beacon Hill"
"2343","0501765016",1,"Back Bay-Beacon Hill"
"2344","0501772006",1,"Back Bay-Beacon Hill"
"2345","0501789002",1,"Back Bay-Beacon Hill"
"2346","0501796002",1,"Back Bay-Beacon Hill"
"2347","0501798002",1,"Back Bay-Beacon Hill"
"2348","0501804002",1,"Back Bay-Beacon Hill"
"2349","0501814002",1,"Back Bay-Beacon Hill"
"2350","0501820004",1,"Back Bay-Beacon Hill"
"2351","0501823004",1,"Back Bay-Beacon Hill"
"2352","0501824002",1,"Back Bay-Beacon Hill"
"2353","0501824010",1,"Back Bay-Beacon Hill"
"2354","0501830002",1,"Back Bay-Beacon Hill"
"2355","0501832002",1,"Back Bay-Beacon Hill"
"2356","0501834002",1,"Back Bay-Beacon Hill"
"2357","0501841002",1,"Back Bay-Beacon Hill"
"2358","0501844002",1,"Back Bay-Beacon Hill"
"2359","0501848002",1,"Back Bay-Beacon Hill"
"2360","0501865002",1,"Back Bay-Beacon Hill"
"2361","0501866002",1,"Back Bay-Beacon Hill"
"2362","0501867002",1,"Back Bay-Beacon Hill"
"2363","0501867020",1,"Back Bay-Beacon Hill"
"2364","0501872002",1,"Back Bay-Beacon Hill"
"2365","0501877002",1,"Back Bay-Beacon Hill"
"2366","0501877014",1,"Back Bay-Beacon Hill"
"2367","0501879002",1,"Back Bay-Beacon Hill"
"2368","0501880002",1,"Back Bay-Beacon Hill"
"2369","0501881004",1,"Back Bay-Beacon Hill"
"2370","0501887002",1,"Back Bay-Beacon Hill"
"2371","0501890002",1,"Back Bay-Beacon Hill"
"2372","0501897002",1,"Back Bay-Beacon Hill"
"2373","0501897010",1,"Back Bay-Beacon Hill"
"2374","0501900002",1,"Back Bay-Beacon Hill"
"2375","0501903002",1,"Back Bay-Beacon Hill"
"2376","0501904002",1,"Back Bay-Beacon Hill"
"2377","0501906002",1,"Back Bay-Beacon Hill"
"2378","0501909002",1,"Back Bay-Beacon Hill"
"2379","0501921004",1,"Back Bay-Beacon Hill"
"2380","0501922002",1,"Back Bay-Beacon Hill"
"2381","0501922004",1,"Back Bay-Beacon Hill"
"2382","0501922008",1,"Back Bay-Beacon Hill"
"2383","0501926002",1,"Back Bay-Beacon Hill"
"2384","0501926004",1,"Back Bay-Beacon Hill"
"2385","0501927002",1,"Back Bay-Beacon Hill"
"2386","0501927004",1,"Back Bay-Beacon Hill"
"2387","0501928002",1,"Back Bay-Beacon Hill"
"2388","0501930002",1,"Back Bay-Beacon Hill"
"2389","0501939002",1,"Back Bay-Beacon Hill"
"2390","0501941002",1,"Back Bay-Beacon Hill"
"2391","0501953002",1,"Back Bay-Beacon Hill"
"2392","0501953004",1,"Back Bay-Beacon Hill"
"2393","0501958026",1,"Back Bay-Beacon Hill"
"2394","0501961002",1,"Back Bay-Beacon Hill"
"2395","0501961012",1,"Back Bay-Beacon Hill"
"2396","0501978002",1,"Back Bay-Beacon Hill"
"2397","0501979004",1,"Back Bay-Beacon Hill"
"2398","0501982010",1,"Back Bay-Beacon Hill"
"2399","0501984002",1,"Back Bay-Beacon Hill"
"2400","0501984012",1,"Back Bay-Beacon Hill"
"2401","0501988002",1,"Back Bay-Beacon Hill"
"2402","0501990002",1,"Back Bay-Beacon Hill"
"2403","0501998006",1,"Back Bay-Beacon Hill"
"2404","0501999004",1,"Back Bay-Beacon Hill"
"2405","0502000006",1,"Back Bay-Beacon Hill"
"2406","0502005004",1,"Back Bay-Beacon Hill"
"2407","0502008004",1,"Back Bay-Beacon Hill"
"2408","0502017002",1,"Back Bay-Beacon Hill"
"2409","0502018002",1,"Back Bay-Beacon Hill"
"2410","0502019002",1,"Back Bay-Beacon Hill"
"2411","0502020002",1,"Back Bay-Beacon Hill"
"2412","0502021002",1,"Back Bay-Beacon Hill"
"2413","0502022002",1,"Back Bay-Beacon Hill"
"2414","0502023002",1,"Back Bay-Beacon Hill"
"2415","0502035002",1,"Back Bay-Beacon Hill"
"2416","0502044002",1,"Back Bay-Beacon Hill"
"2417","0502047002",1,"Back Bay-Beacon Hill"
"2418","0502048002",1,"Back Bay-Beacon Hill"
"2419","0502049002",1,"Back Bay-Beacon Hill"
"2420","0502050002",1,"Back Bay-Beacon Hill"
"2421","0502051002",1,"Back Bay-Beacon Hill"
"2422","0502052002",1,"Back Bay-Beacon Hill"
"2423","0502059002",1,"Back Bay-Beacon Hill"
"2424","0502059004",1,"Back Bay-Beacon Hill"
"2425","0502059032",1,"Back Bay-Beacon Hill"
"2426","0502059056",1,"Back Bay-Beacon Hill"
"2427","0502059058",1,"Back Bay-Beacon Hill"
"2428","0502059060",1,"Back Bay-Beacon Hill"
"2429","0502061020",1,"Back Bay-Beacon Hill"
"2430","0502061038",1,"Back Bay-Beacon Hill"
"2431","0502061056",1,"Back Bay-Beacon Hill"
"2432","0502063002",1,"Back Bay-Beacon Hill"
"2433","0502063022",1,"Back Bay-Beacon Hill"
"2434","0502071004",1,"Back Bay-Beacon Hill"
"2435","0502075002",1,"Back Bay-Beacon Hill"
"2436","0502076002",1,"Back Bay-Beacon Hill"
"2437","0502079002",1,"Back Bay-Beacon Hill"
"2438","0502079004",1,"Back Bay-Beacon Hill"
"2439","0502079006",1,"Back Bay-Beacon Hill"
"2440","0502079022",1,"Back Bay-Beacon Hill"
"2441","0502081002",1,"Back Bay-Beacon Hill"
"2442","0502081004",1,"Back Bay-Beacon Hill"
"2443","0502082002",1,"Back Bay-Beacon Hill"
"2444","0502084002",1,"Back Bay-Beacon Hill"
"2445","0502085002",1,"Back Bay-Beacon Hill"
"2446","0502087002",1,"Back Bay-Beacon Hill"
"2447","0502089002",1,"Back Bay-Beacon Hill"
"2448","0502093018",1,"Back Bay-Beacon Hill"
"2449","0502094002",1,"Back Bay-Beacon Hill"
"2450","0502098022",1,"Back Bay-Beacon Hill"
"2451","0502099002",1,"Back Bay-Beacon Hill"
"2452","0502099004",1,"Back Bay-Beacon Hill"
"2453","0502099006",1,"Back Bay-Beacon Hill"
"2454","0502107002",1,"Back Bay-Beacon Hill"
"2455","0502112002",1,"Back Bay-Beacon Hill"
"2456","0502112006",1,"Back Bay-Beacon Hill"
"2457","0502113002",1,"Back Bay-Beacon Hill"
"2458","0502114002",1,"Back Bay-Beacon Hill"
"2459","0502123002",1,"Back Bay-Beacon Hill"
"2460","0502124002",1,"Back Bay-Beacon Hill"
"2461","0502124022",1,"Back Bay-Beacon Hill"
"2462","0502125002",1,"Back Bay-Beacon Hill"
"2463","0502129002",1,"Back Bay-Beacon Hill"
"2464","0502135002",1,"Back Bay-Beacon Hill"
"2465","0502142002",1,"Back Bay-Beacon Hill"
"2466","0502144002",1,"Back Bay-Beacon Hill"
"2467","0502146002",1,"Back Bay-Beacon Hill"
"2468","0502147002",1,"Back Bay-Beacon Hill"
"2469","0502155002",1,"Back Bay-Beacon Hill"
"2470","0502155010",1,"Back Bay-Beacon Hill"
"2471","0502159002",1,"Back Bay-Beacon Hill"
"2472","0502160002",1,"Back Bay-Beacon Hill"
"2473","0502160010",1,"Back Bay-Beacon Hill"
"2474","0502162002",1,"Back Bay-Beacon Hill"
"2475","0502163002",1,"Back Bay-Beacon Hill"
"2476","0502163022",1,"Back Bay-Beacon Hill"
"2477","0502166002",1,"Back Bay-Beacon Hill"
"2478","0502171002",1,"Back Bay-Beacon Hill"
"2479","0502177002",1,"Back Bay-Beacon Hill"
"2480","0502184002",1,"Back Bay-Beacon Hill"
"2481","0502187002",1,"Back Bay-Beacon Hill"
"2482","0502189010",1,"Back Bay-Beacon Hill"
"2483","0502189012",1,"Back Bay-Beacon Hill"
"2484","0502194002",1,"Back Bay-Beacon Hill"
"2485","0502199002",1,"Back Bay-Beacon Hill"
"2486","0502223002",1,"Back Bay-Beacon Hill"
"2487","0502223006",1,"Back Bay-Beacon Hill"
"2488","0502231002",1,"Back Bay-Beacon Hill"
"2489","0502233002",1,"Back Bay-Beacon Hill"
"2490","0502235002",1,"Back Bay-Beacon Hill"
"2491","0502246002",1,"Back Bay-Beacon Hill"
"2492","0502251002",1,"Back Bay-Beacon Hill"
"2493","0502253002",1,"Back Bay-Beacon Hill"
"2494","0502254002",1,"Back Bay-Beacon Hill"
"2495","0502264001",1,"Back Bay-Beacon Hill"
"2496","0502264010",1,"Back Bay-Beacon Hill"
"2497","0502267002",1,"Back Bay-Beacon Hill"
"2498","0502267012",1,"Back Bay-Beacon Hill"
"2499","0502284026",1,"Back Bay-Beacon Hill"
"2500","0502286004",1,"Back Bay-Beacon Hill"
"2501","0502292002",1,"Back Bay-Beacon Hill"
"2502","0502293002",1,"Back Bay-Beacon Hill"
"2503","0502296002",1,"Back Bay-Beacon Hill"
"2504","0502300002",1,"Back Bay-Beacon Hill"
"2505","0502300004",1,"Back Bay-Beacon Hill"
"2506","0502302008",1,"Back Bay-Beacon Hill"
"2507","0502313002",1,"Back Bay-Beacon Hill"
"2508","0502314002",1,"Back Bay-Beacon Hill"
"2509","0502314008",1,"Back Bay-Beacon Hill"
"2510","0502345004",1,"Back Bay-Beacon Hill"
"2511","0502353002",1,"Back Bay-Beacon Hill"
"2512","0502358002",1,"Back Bay-Beacon Hill"
"2513","0502360004",1,"Back Bay-Beacon Hill"
"2514","0502394010",1,"Back Bay-Beacon Hill"
"2515","0502394012",1,"Back Bay-Beacon Hill"
"2516","0502426002",1,"Back Bay-Beacon Hill"
"2517","0502430002",1,"Back Bay-Beacon Hill"
"2518","0502437002",1,"Back Bay-Beacon Hill"
"2519","0502439004",1,"Back Bay-Beacon Hill"
"2520","0502442010",1,"Back Bay-Beacon Hill"
"2521","0502446002",1,"Back Bay-Beacon Hill"
"2522","0502446012",1,"Back Bay-Beacon Hill"
"2523","0502446018",1,"Back Bay-Beacon Hill"
"2524","0502483004",1,"Back Bay-Beacon Hill"
"2525","0502489002",1,"Back Bay-Beacon Hill"
"2526","0502506002",1,"Back Bay-Beacon Hill"
"2527","0502508002",1,"Back Bay-Beacon Hill"
"2528","0502509002",1,"Back Bay-Beacon Hill"
"2529","0502510002",1,"Back Bay-Beacon Hill"
"2530","0502511002",1,"Back Bay-Beacon Hill"
"2531","0502511012",1,"Back Bay-Beacon Hill"
"2532","0502513002",1,"Back Bay-Beacon Hill"
"2533","0502515004",1,"Back Bay-Beacon Hill"
"2534","0502519002",1,"Back Bay-Beacon Hill"
"2535","0502522004",1,"Back Bay-Beacon Hill"
"2536","0502524002",1,"Back Bay-Beacon Hill"
"2537","0502526002",1,"Back Bay-Beacon Hill"
"2538","0502532012",1,"Back Bay-Beacon Hill"
"2539","0502533003",1,"Back Bay-Beacon Hill"
"2540","0502535002",1,"Back Bay-Beacon Hill"
"2541","0502543012",1,"Back Bay-Beacon Hill"
"2542","0502549004",1,"Back Bay-Beacon Hill"
"2543","0502550002",1,"Back Bay-Beacon Hill"
"2544","0502551002",1,"Back Bay-Beacon Hill"
"2545","0502553002",1,"Back Bay-Beacon Hill"
"2546","0502554002",1,"Back Bay-Beacon Hill"
"2547","0502557002",1,"Back Bay-Beacon Hill"
"2548","0502559002",1,"Back Bay-Beacon Hill"
"2549","0502560002",1,"Back Bay-Beacon Hill"
"2550","0502561002",1,"Back Bay-Beacon Hill"
"2551","0502566002",1,"Back Bay-Beacon Hill"
"2552","0502566004",1,"Back Bay-Beacon Hill"
"2553","0502575002",1,"Back Bay-Beacon Hill"
"2554","0502576002",1,"Back Bay-Beacon Hill"
"2555","0502577026",1,"Back Bay-Beacon Hill"
"2556","0502579012",1,"Back Bay-Beacon Hill"
"2557","0502583002",1,"Back Bay-Beacon Hill"
"2558","0502583014",1,"Back Bay-Beacon Hill"
"2559","0502587002",1,"Back Bay-Beacon Hill"
"2560","0502588002",1,"Back Bay-Beacon Hill"
"2561","0502589002",1,"Back Bay-Beacon Hill"
"2562","0502590002",1,"Back Bay-Beacon Hill"
"2563","0502591002",1,"Back Bay-Beacon Hill"
"2564","0502592002",1,"Back Bay-Beacon Hill"
"2565","0502593002",1,"Back Bay-Beacon Hill"
"2566","0502594001",1,"Back Bay-Beacon Hill"
"2567","0502595002",1,"Back Bay-Beacon Hill"
"2568","0502597002",1,"Back Bay-Beacon Hill"
"2569","0502598001",1,"Back Bay-Beacon Hill"
"2570","0502601001",1,"Back Bay-Beacon Hill"
"2571","0502602002",1,"Back Bay-Beacon Hill"
"2572","0502602004",1,"Back Bay-Beacon Hill"
"2573","0502603004",1,"Back Bay-Beacon Hill"
"2574","0502604002",1,"Back Bay-Beacon Hill"
"2575","0502605002",1,"Back Bay-Beacon Hill"
"2576","0502606002",1,"Back Bay-Beacon Hill"
"2577","0502607002",1,"Back Bay-Beacon Hill"
"2578","0502608002",1,"Back Bay-Beacon Hill"
"2579","0502610002",1,"Back Bay-Beacon Hill"
"2580","0502612002",1,"Back Bay-Beacon Hill"
"2581","0502613002",1,"Back Bay-Beacon Hill"
